,Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
88614,BLZ,Belize,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",22.7482370116316,CTS/MoI
88615,BMU,Bermuda,Americas,Northern America,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",4.67398924982473,GSH 2023 Revision/CTS
88616,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.306304778884375,CTS
88617,BRB,Barbados,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",6.04552995293377,CTS
88618,CAN,Canada,Americas,Northern America,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.781024521758767,CTS
88619,CHE,Switzerland,Europe,Western Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.0920449358774707,CTS
88620,CHL,Chile,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",2.22128913258659,CTS
88621,COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",18.2523826027055,CTS/GSH 2023 Revision
88622,CRI,Costa Rica,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",8.30429900753925,CTS
88623,CYP,Cyprus,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.401868527907358,CTS
88624,CZE,Czechia,Europe,Eastern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.0761125441940352,CTS
88625,DMA,Dominica,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",1.38097704125669,CTS
88626,DOM,Dominican Republic,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",6.11627726667886,CTS/NGO
88627,DZA,Algeria,Africa,Northern Africa,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.140341444850034,CTS
88628,ECU,Ecuador,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",10.2484939517872,CTS
88629,ESP,Spain,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.0821278526398893,CTS
88630,GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.0469818002237877,CTS
88631,GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.210176096042069,CTS
88632,GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.0182485081844559,CTS
88633,GRC,Greece,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.268061479900415,CTS
88634,GRD,Grenada,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0,CTS
88635,GTM,Guatemala,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",3.43584376712953,CTS
88636,GUY,Guyana,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",2.98297096450637,CTS
88637,HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0,CTS/GSH 2023 Revision
88638,HND,Honduras,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",28.7205743025191,CTS
88639,HRV,Croatia,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.1724080178595,CTS
88640,HUN,Hungary,Europe,Eastern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.0205977763052656,CTS
88641,ISL,Iceland,Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.270025787462703,CTS/GSH 2023 Revision
88642,ITA,Italy,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.153611568335288,GSH 2023 Revision/CTS
88643,JAM,Jamaica,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",44.2056162351314,CTS
88644,JOR,Jordan,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.242189870040916,CTS
88645,KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",25.2066419501539,CTS
88646,KOR,Republic of Korea,Asia,Eastern Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0,NP
88647,LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",26.1617631915125,CTS
88648,MAR,Morocco,Africa,Northern Africa,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.00539424005743787,CTS
88649,MEX,Mexico,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",19.3330755063777,CTS
88650,MKD,North Macedonia,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.237718284815031,CTS
88651,MLT,Malta,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0,CTS
88652,MNE,Montenegro,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",1.11490088929273,CTS
88653,MNG,Mongolia,Asia,Eastern Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.0896115429225849,CTS
88654,MUS,Mauritius,Africa,Sub-Saharan Africa,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.153974663469126,CTS
88655,NIC,Nicaragua,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",1.99984234819445,CTS/MoH
88656,NLD,Netherlands,Europe,Western Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.194266887049118,CTS
88657,PAN,Panama,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",10.2269063240661,CTS/PPR
88658,PRY,Paraguay,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",4.80324663672046,CTS
88659,PSE,State of Palestine,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.370125640122554,CTS
88660,SLV,El Salvador,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",11.1812039210867,CTS
88661,SRB,Serbia,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.150751654602194,CTS/GSH 2023 Revision
88662,SUR,Suriname,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",2.6101801921582,CTS
88663,SVK,Slovakia,Europe,Eastern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.0550699002243548,GSH 2023 Revision/CTS
88664,SVN,Slovenia,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0,CTS
88665,SWE,Sweden,Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.429918629778629,CTS
88666,SWZ,Eswatini,Africa,Sub-Saharan Africa,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",1.42585033100696,CTS
88667,UGA,Uganda,Africa,Sub-Saharan Africa,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.66079615075556,CTS/NP
88668,URY,Uruguay,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",5.37028713524368,CTS
88669,VAT,Holy See,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0,CTS
88670,VCT,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",20.1280527546678,CTS
88671,ALB,Albania,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",1.12584046629498,CTS/GSH 2023 Revision
88672,ARG,Argentina,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",2.30497180881048,CTS
88673,ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",8.53215020850442,CTS
88674,AUS,Australia,Oceania,Australia and New Zealand,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.10314235208914,CTS
88675,AUT,Austria,Europe,Western Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.145420100212347,CTS/GSH 2023 Revision
88676,BHS,Bahamas,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",28.5376990321573,CTS
88677,BIH,Bosnia and Herzegovina,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.494815799406623,CTS
88678,BLZ,Belize,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",22.454027845462,CTS/MoI
88679,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.384486068924445,CTS
88680,BRB,Barbados,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",11.717293660234,CTS
88681,CAN,Canada,Americas,Northern America,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.889366754487733,CTS
88682,CHE,Switzerland,Europe,Western Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.137292356751443,CTS
88683,CHL,Chile,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",3.63706239010703,CTS
88684,COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",18.1266061025071,CTS/GSH 2023 Revision
88685,CYP,Cyprus,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.159809698610894,CTS
88686,CZE,Czechia,Europe,Eastern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.0952926752522826,CTS
88687,DOM,Dominican Republic,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",6.72376912945714,CTS/NGO
88688,DZA,Algeria,Africa,Northern Africa,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.095761495972728,CTS
88689,ECU,Ecuador,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",22.5654130326093,CTS
88690,ESP,Spain,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.105133391196649,CTS
88691,GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.157023422137057,CTS
88692,GRC,Greece,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.31776689602696,CTS
88693,HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0,CTS/GSH 2023 Revision
88694,HRV,Croatia,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.223305252697807,CTS
88695,HUN,Hungary,Europe,Eastern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.040131198922076,CTS
88696,ITA,Italy,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.201566889531893,GSH 2023 Revision/CTS
88697,JAM,Jamaica,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",44.7057467044543,CTS
88698,JOR,Jordan,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.425310644014681,CTS
88699,LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",30.5797645358131,CTS
88700,MAR,Morocco,Africa,Northern Africa,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.0240269290617333,CTS
88701,MEX,Mexico,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",17.496688764004,CTS
88702,MNE,Montenegro,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",1.91362380548014,CTS
88703,MUS,Mauritius,Africa,Sub-Saharan Africa,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0,CTS
88704,NLD,Netherlands,Europe,Western Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.216351455880188,CTS
88705,OMN,Oman,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.0655551714508102,CTS
88706,SLV,El Salvador,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",4.78190111975395,CTS
88707,SRB,Serbia,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.235412540744545,CTS/GSH 2023 Revision
88708,SUR,Suriname,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",3.39783557873635,CTS
88709,SVK,Slovakia,Europe,Eastern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.0708785915289806,GSH 2023 Revision/CTS
88710,SVN,Slovenia,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.141519847686905,CTS
88711,SWE,Sweden,Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0.597193361826092,CTS
88712,URY,Uruguay,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",6.80730520260717,CTS
88713,VAT,Holy See,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2022,"Rate per 100,000 population",0,CTS
